time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2018-01-18T08:00:00.0000000Z,2018-01-18T09:00:00.0000000Z,2018-01-18T08:00:02.0000000Z,2018-01-18T08:59:49.0000000Z,1735.31,1752.62,1701.2,1742.0,278.86499452,429
2018-01-18T09:00:00.0000000Z,2018-01-18T10:00:00.0000000Z,2018-01-18T09:02:02.0000000Z,2018-01-18T09:59:59.0000000Z,1739.75,1797.27,1733.51,1781.13,179.81268406,332
2018-01-18T10:00:00.0000000Z,2018-01-18T11:00:00.0000000Z,2018-01-18T10:00:12.0000000Z,2018-01-18T10:59:54.0000000Z,1781.12,1797.16,1764.87,1782.13,92.31721505,343
2018-01-18T11:00:00.0000000Z,2018-01-18T12:00:00.0000000Z,2018-01-18T11:00:16.0000000Z,2018-01-18T11:59:57.0000000Z,1785.27,1829.82,1763.78,1817.72,510.39861762,556
2018-01-18T12:00:00.0000000Z,2018-01-18T13:00:00.0000000Z,2018-01-18T12:00:18.0000000Z,2018-01-18T12:59:59.0000000Z,1821.89,1899.41,1811.82,1851.79,356.31603743,1509
2018-01-18T13:00:00.0000000Z,2018-01-18T14:00:00.0000000Z,2018-01-18T13:00:22.0000000Z,2018-01-18T13:58:08.0000000Z,1851.78,1894.7,1826.57,1861.8,200.01149974,537
2018-01-18T14:00:00.0000000Z,2018-01-18T15:00:00.0000000Z,2018-01-18T14:01:27.0000000Z,2018-01-18T14:59:51.0000000Z,1861.35,1883.8,1827.01,1882.72,349.692306209,806
2018-01-18T15:00:00.0000000Z,2018-01-18T16:00:00.0000000Z,2018-01-18T15:00:10.0000000Z,2018-01-18T15:59:48.0000000Z,1879.64,1910.94,1837.01,1910.94,580.746897909,564
2018-01-18T16:00:00.0000000Z,2018-01-18T17:00:00.0000000Z,2018-01-18T16:00:32.0000000Z,2018-01-18T16:59:42.0000000Z,1901.48,1901.57,1845.26,1851.75,425.590989289,453
2018-01-18T17:00:00.0000000Z,2018-01-18T18:00:00.0000000Z,2018-01-18T17:00:08.0000000Z,2018-01-18T17:59:54.0000000Z,1851.75,1870.0,1831.42,1837.43,186.78879447,428
2018-01-18T18:00:00.0000000Z,2018-01-18T19:00:00.0000000Z,2018-01-18T18:00:02.0000000Z,2018-01-18T18:59:44.0000000Z,1836.75,1870.0,1818.6,1868.65,290.09563043,441
2018-01-18T19:00:00.0000000Z,2018-01-18T20:00:00.0000000Z,2018-01-18T19:00:27.0000000Z,2018-01-18T19:58:01.0000000Z,1868.85,1888.0,1810.0,1864.33,333.38012982,325
2018-01-18T20:00:00.0000000Z,2018-01-18T21:00:00.0000000Z,2018-01-18T20:01:31.0000000Z,2018-01-18T20:59:49.0000000Z,1864.33,1888.0,1852.39,1852.39,103.4907193,296
2018-01-18T21:00:00.0000000Z,2018-01-18T22:00:00.0000000Z,2018-01-18T21:00:18.0000000Z,2018-01-18T21:59:58.0000000Z,1852.67,1865.92,1800.0,1828.91,369.58396836,600
2018-01-18T22:00:00.0000000Z,2018-01-18T23:00:00.0000000Z,2018-01-18T22:00:00.0000000Z,2018-01-18T22:59:56.0000000Z,1829.43,1834.87,1720.0,1744.77,403.653667069,629
2018-01-18T23:00:00.0000000Z,2018-01-19T00:00:00.0000000Z,2018-01-18T23:01:14.0000000Z,2018-01-18T23:57:35.0000000Z,1744.91,1750.11,1672.8,1728.39,622.88149894,644
2018-01-19T00:00:00.0000000Z,2018-01-19T01:00:00.0000000Z,2018-01-19T00:00:31.0000000Z,2018-01-19T00:59:36.0000000Z,1725.0,1809.26,1700.0,1799.99,331.7640838,433
2018-01-19T01:00:00.0000000Z,2018-01-19T02:00:00.0000000Z,2018-01-19T01:00:32.0000000Z,2018-01-19T01:58:30.0000000Z,1800.0,1879.96,1793.63,1835.04,138.38339003,341
2018-01-19T02:00:00.0000000Z,2018-01-19T03:00:00.0000000Z,2018-01-19T02:02:24.0000000Z,2018-01-19T02:59:31.0000000Z,1848.05,1855.06,1740.67,1744.76,240.69366541,349
2018-01-19T03:00:00.0000000Z,2018-01-19T04:00:00.0000000Z,2018-01-19T03:00:28.0000000Z,2018-01-19T03:58:40.0000000Z,1753.11,1770.0,1746.58,1765.61,86.3960097,170
2018-01-19T04:00:00.0000000Z,2018-01-19T05:00:00.0000000Z,2018-01-19T04:00:13.0000000Z,2018-01-19T04:58:35.0000000Z,1763.99,1798.99,1758.31,1782.7,125.62207414,251
2018-01-19T05:00:00.0000000Z,2018-01-19T06:00:00.0000000Z,2018-01-19T05:01:06.0000000Z,2018-01-19T05:59:20.0000000Z,1794.57,1810.0,1764.91,1797.63,66.16801217,192
2018-01-19T06:00:00.0000000Z,2018-01-19T07:00:00.0000000Z,2018-01-19T06:00:14.0000000Z,2018-01-19T06:58:49.0000000Z,1797.32,1827.65,1777.29,1824.23,36.85182782,164
2018-01-19T07:00:00.0000000Z,2018-01-19T08:00:00.0000000Z,2018-01-19T07:00:48.0000000Z,2018-01-19T07:58:57.0000000Z,1815.25,1819.69,1779.83,1789.93,96.35581465,223
2018-01-19T08:00:00.0000000Z,2018-01-19T09:00:00.0000000Z,2018-01-19T08:03:35.0000000Z,2018-01-19T08:59:39.0000000Z,1786.54,1869.84,1770.26,1849.17,233.677862869,339
2018-01-19T09:00:00.0000000Z,2018-01-19T10:00:00.0000000Z,2018-01-19T09:01:06.0000000Z,2018-01-19T09:56:07.0000000Z,1848.59,1860.0,1797.29,1825.0,108.9647854,190
2018-01-19T10:00:00.0000000Z,2018-01-19T11:00:00.0000000Z,2018-01-19T10:00:32.0000000Z,2018-01-19T10:59:58.0000000Z,1826.3,1872.92,1819.0,1855.01,73.68739235,180
2018-01-19T11:00:00.0000000Z,2018-01-19T12:00:00.0000000Z,2018-01-19T11:00:00.0000000Z,2018-01-19T11:58:45.0000000Z,1855.0,1861.42,1824.92,1840.0,154.58587935,173
2018-01-19T12:00:00.0000000Z,2018-01-19T13:00:00.0000000Z,2018-01-19T12:00:06.0000000Z,2018-01-19T12:58:08.0000000Z,1839.14,1866.0,1830.93,1850.18,418.406204739,387
2018-01-19T13:00:00.0000000Z,2018-01-19T14:00:00.0000000Z,2018-01-19T13:00:37.0000000Z,2018-01-19T13:59:38.0000000Z,1850.18,1876.06,1824.56,1831.01,93.23752431,260
2018-01-19T14:00:00.0000000Z,2018-01-19T15:00:00.0000000Z,2018-01-19T14:00:30.0000000Z,2018-01-19T14:59:50.0000000Z,1824.56,1833.57,1758.27,1780.71,267.95773897,362
2018-01-19T15:00:00.0000000Z,2018-01-19T16:00:00.0000000Z,2018-01-19T15:00:51.0000000Z,2018-01-19T15:55:23.0000000Z,1779.42,1800.0,1770.5,1782.41,203.60922417,209
2018-01-19T16:00:00.0000000Z,2018-01-19T17:00:00.0000000Z,2018-01-19T16:00:34.0000000Z,2018-01-19T16:58:27.0000000Z,1787.34,1806.67,1780.91,1794.14,45.65631697,129
2018-01-19T17:00:00.0000000Z,2018-01-19T18:00:00.0000000Z,2018-01-19T17:00:49.0000000Z,2018-01-19T17:59:26.0000000Z,1793.17,1793.17,1733.0,1740.0,147.505522719,346
2018-01-19T18:00:00.0000000Z,2018-01-19T19:00:00.0000000Z,2018-01-19T18:00:01.0000000Z,2018-01-19T18:59:39.0000000Z,1737.77,1764.98,1719.82,1760.89,289.830776409,502
2018-01-19T19:00:00.0000000Z,2018-01-19T20:00:00.0000000Z,2018-01-19T19:01:58.0000000Z,2018-01-19T19:58:32.0000000Z,1762.42,1773.0,1733.49,1751.29,92.7289214,214
2018-01-19T20:00:00.0000000Z,2018-01-19T21:00:00.0000000Z,2018-01-19T20:01:03.0000000Z,2018-01-19T20:59:45.0000000Z,1753.59,1763.83,1735.8,1759.99,84.64282407,216
2018-01-19T21:00:00.0000000Z,2018-01-19T22:00:00.0000000Z,2018-01-19T21:03:19.0000000Z,2018-01-19T21:59:21.0000000Z,1756.72,1782.42,1743.8,1744.06,81.829347919,228
2018-01-19T22:00:00.0000000Z,2018-01-19T23:00:00.0000000Z,2018-01-19T22:04:35.0000000Z,2018-01-19T22:59:11.0000000Z,1748.85,1752.98,1726.72,1738.65,57.11862122,137
2018-01-19T23:00:00.0000000Z,2018-01-20T00:00:00.0000000Z,2018-01-19T23:00:48.0000000Z,2018-01-19T23:58:26.0000000Z,1738.97,1763.43,1734.29,1759.44,62.81589048,160
2018-01-20T00:00:00.0000000Z,2018-01-20T01:00:00.0000000Z,2018-01-20T00:00:16.0000000Z,2018-01-20T00:59:04.0000000Z,1760.85,1789.76,1756.07,1777.09,45.07068894,139
2018-01-20T01:00:00.0000000Z,2018-01-20T02:00:00.0000000Z,2018-01-20T01:00:14.0000000Z,2018-01-20T01:59:05.0000000Z,1777.08,1797.68,1770.86,1790.03,37.04567167,118
2018-01-20T02:00:00.0000000Z,2018-01-20T03:00:00.0000000Z,2018-01-20T02:00:57.0000000Z,2018-01-20T02:59:29.0000000Z,1791.04,1805.74,1778.0,1801.04,76.50260455,138
2018-01-20T03:00:00.0000000Z,2018-01-20T04:00:00.0000000Z,2018-01-20T03:00:01.0000000Z,2018-01-20T03:44:53.0000000Z,1801.04,1819.0,1801.01,1810.39,35.88985257,79
2018-01-20T04:00:00.0000000Z,2018-01-20T05:00:00.0000000Z,2018-01-20T04:06:29.0000000Z,2018-01-20T04:59:54.0000000Z,1810.03,1859.69,1790.0,1853.37,116.23939991,300
2018-01-20T05:00:00.0000000Z,2018-01-20T06:00:00.0000000Z,2018-01-20T05:00:17.0000000Z,2018-01-20T05:59:10.0000000Z,1860.2,1896.21,1848.26,1890.75,195.923193999,429
2018-01-20T06:00:00.0000000Z,2018-01-20T07:00:00.0000000Z,2018-01-20T06:01:09.0000000Z,2018-01-20T06:55:44.0000000Z,1891.48,1896.87,1864.01,1870.54,75.19991498,146
2018-01-20T07:00:00.0000000Z,2018-01-20T08:00:00.0000000Z,2018-01-20T07:00:18.0000000Z,2018-01-20T07:59:45.0000000Z,1879.55,1912.19,1879.16,1901.96,151.25206675,189
2018-01-20T08:00:00.0000000Z,2018-01-20T09:00:00.0000000Z,2018-01-20T08:00:50.0000000Z,2018-01-20T08:58:08.0000000Z,1901.36,1915.85,1884.2,1914.49,95.98384232,165
2018-01-20T09:00:00.0000000Z,2018-01-20T10:00:00.0000000Z,2018-01-20T09:02:03.0000000Z,2018-01-20T09:58:09.0000000Z,1914.99,1914.99,1886.58,1897.9,23.15645699,92
2018-01-20T10:00:00.0000000Z,2018-01-20T11:00:00.0000000Z,2018-01-20T10:00:15.0000000Z,2018-01-20T10:54:23.0000000Z,1890.0,1900.0,1882.8,1889.42,28.78965294,54
2018-01-20T11:00:00.0000000Z,2018-01-20T12:00:00.0000000Z,2018-01-20T11:02:32.0000000Z,2018-01-20T11:59:59.0000000Z,1899.99,1900.0,1872.0,1878.99,132.867288539,163
2018-01-20T12:00:00.0000000Z,2018-01-20T13:00:00.0000000Z,2018-01-20T12:00:00.0000000Z,2018-01-20T12:56:38.0000000Z,1879.0,1885.0,1854.0,1885.0,92.16179669,174
2018-01-20T13:00:00.0000000Z,2018-01-20T14:00:00.0000000Z,2018-01-20T13:01:41.0000000Z,2018-01-20T13:59:36.0000000Z,1879.81,1899.99,1864.39,1864.39,54.76329337,116
2018-01-20T14:00:00.0000000Z,2018-01-20T15:00:00.0000000Z,2018-01-20T14:01:27.0000000Z,2018-01-20T14:55:33.0000000Z,1864.31,1890.08,1862.0,1875.47,29.89145533,97
2018-01-20T15:00:00.0000000Z,2018-01-20T16:00:00.0000000Z,2018-01-20T15:02:29.0000000Z,2018-01-20T15:56:52.0000000Z,1886.7,1889.93,1870.73,1871.06,30.42596695,77
2018-01-20T16:00:00.0000000Z,2018-01-20T17:00:00.0000000Z,2018-01-20T16:01:36.0000000Z,2018-01-20T16:59:10.0000000Z,1872.37,1922.0,1872.37,1915.1,43.75015509,181
2018-01-20T17:00:00.0000000Z,2018-01-20T18:00:00.0000000Z,2018-01-20T17:01:21.0000000Z,2018-01-20T17:59:56.0000000Z,1921.67,1955.0,1914.09,1942.0,85.948154999,235
2018-01-20T18:00:00.0000000Z,2018-01-20T19:00:00.0000000Z,2018-01-20T18:00:03.0000000Z,2018-01-20T18:59:47.0000000Z,1942.0,2037.68,1936.45,2035.99,207.13068105,357
2018-01-20T19:00:00.0000000Z,2018-01-20T20:00:00.0000000Z,2018-01-20T19:00:03.0000000Z,2018-01-20T19:59:53.0000000Z,2027.58,2111.32,2020.0,2063.08,1054.76212228,1042
2018-01-20T20:00:00.0000000Z,2018-01-20T21:00:00.0000000Z,2018-01-20T20:00:01.0000000Z,2018-01-20T20:59:21.0000000Z,2063.15,2089.99,2021.03,2068.1,276.96869866,473
2018-01-20T21:00:00.0000000Z,2018-01-20T22:00:00.0000000Z,2018-01-20T21:00:16.0000000Z,2018-01-20T21:59:56.0000000Z,2060.01,2081.26,2056.17,2070.0,97.1229316,181
2018-01-20T22:00:00.0000000Z,2018-01-20T23:00:00.0000000Z,2018-01-20T22:00:04.0000000Z,2018-01-20T22:59:52.0000000Z,2070.0,2070.07,2033.13,2033.13,232.494101629,397
2018-01-20T23:00:00.0000000Z,2018-01-21T00:00:00.0000000Z,2018-01-20T23:00:03.0000000Z,2018-01-20T23:59:47.0000000Z,2034.69,2039.8,2010.0,2021.47,282.19791194,323
2018-01-21T00:00:00.0000000Z,2018-01-21T01:00:00.0000000Z,2018-01-21T00:00:30.0000000Z,2018-01-21T00:59:14.0000000Z,2024.88,2024.93,1907.63,1923.48,205.3804444,397
2018-01-21T01:00:00.0000000Z,2018-01-21T02:00:00.0000000Z,2018-01-21T01:00:19.0000000Z,2018-01-21T01:56:13.0000000Z,1916.11,1965.1,1909.09,1950.3,90.43158201,204
2018-01-21T02:00:00.0000000Z,2018-01-21T03:00:00.0000000Z,2018-01-21T02:00:31.0000000Z,2018-01-21T02:55:15.0000000Z,1951.03,1982.96,1940.19,1955.07,142.36885318,237
2018-01-21T03:00:00.0000000Z,2018-01-21T04:00:00.0000000Z,2018-01-21T03:00:01.0000000Z,2018-01-21T03:59:56.0000000Z,1955.0,1967.81,1901.69,1901.69,189.18028401,340
2018-01-21T04:00:00.0000000Z,2018-01-21T05:00:00.0000000Z,2018-01-21T04:01:29.0000000Z,2018-01-21T04:59:42.0000000Z,1901.75,1927.43,1881.0,1881.0,67.105104587,206
2018-01-21T05:00:00.0000000Z,2018-01-21T06:00:00.0000000Z,2018-01-21T05:00:04.0000000Z,2018-01-21T05:59:35.0000000Z,1881.0,1891.81,1853.4,1861.91,262.837887379,520
2018-01-21T06:00:00.0000000Z,2018-01-21T07:00:00.0000000Z,2018-01-21T06:00:00.0000000Z,2018-01-21T06:59:25.0000000Z,1861.91,1889.16,1823.0,1826.28,174.7762057,255
2018-01-21T07:00:00.0000000Z,2018-01-21T08:00:00.0000000Z,2018-01-21T07:02:34.0000000Z,2018-01-21T07:59:56.0000000Z,1829.98,1833.11,1765.99,1797.54,325.05576566,461
2018-01-21T08:00:00.0000000Z,2018-01-21T09:00:00.0000000Z,2018-01-21T08:00:00.0000000Z,2018-01-21T08:59:21.0000000Z,1794.49,1830.83,1793.95,1815.0,234.70110685,330
2018-01-21T09:00:00.0000000Z,2018-01-21T10:00:00.0000000Z,2018-01-21T09:00:11.0000000Z,2018-01-21T09:59:03.0000000Z,1813.28,1813.28,1758.25,1768.72,223.58059111,304
2018-01-21T10:00:00.0000000Z,2018-01-21T11:00:00.0000000Z,2018-01-21T10:00:09.0000000Z,2018-01-21T10:59:47.0000000Z,1768.72,1829.77,1768.23,1821.99,96.298463009,184
2018-01-21T11:00:00.0000000Z,2018-01-21T12:00:00.0000000Z,2018-01-21T11:00:45.0000000Z,2018-01-21T11:59:14.0000000Z,1816.0,1891.41,1815.99,1868.86,308.45496744,270
2018-01-21T12:00:00.0000000Z,2018-01-21T13:00:00.0000000Z,2018-01-21T12:00:18.0000000Z,2018-01-21T12:59:35.0000000Z,1864.1,1887.99,1822.0,1822.0,127.75946824,260
2018-01-21T13:00:00.0000000Z,2018-01-21T14:00:00.0000000Z,2018-01-21T13:00:40.0000000Z,2018-01-21T13:57:04.0000000Z,1822.22,1866.54,1820.0,1845.65,174.06201663,240
2018-01-21T14:00:00.0000000Z,2018-01-21T15:00:00.0000000Z,2018-01-21T14:03:53.0000000Z,2018-01-21T14:59:32.0000000Z,1842.99,1845.14,1784.03,1806.97,90.47624854,178
2018-01-21T15:00:00.0000000Z,2018-01-21T16:00:00.0000000Z,2018-01-21T15:00:20.0000000Z,2018-01-21T15:59:58.0000000Z,1807.07,1833.9,1752.96,1753.32,200.162483409,342
2018-01-21T16:00:00.0000000Z,2018-01-21T17:00:00.0000000Z,2018-01-21T16:00:00.0000000Z,2018-01-21T16:59:56.0000000Z,1755.16,1785.29,1722.0,1751.22,504.54969741,763
2018-01-21T17:00:00.0000000Z,2018-01-21T18:00:00.0000000Z,2018-01-21T17:00:03.0000000Z,2018-01-21T17:58:54.0000000Z,1750.25,1780.0,1731.9,1775.96,132.58862734,261
2018-01-21T18:00:00.0000000Z,2018-01-21T19:00:00.0000000Z,2018-01-21T18:01:26.0000000Z,2018-01-21T18:59:59.0000000Z,1770.53,1783.31,1731.91,1772.44,127.52749599,162
2018-01-21T19:00:00.0000000Z,2018-01-21T20:00:00.0000000Z,2018-01-21T19:00:00.0000000Z,2018-01-21T19:53:48.0000000Z,1772.48,1795.07,1769.48,1779.08,85.691112439,173
2018-01-21T20:00:00.0000000Z,2018-01-21T21:00:00.0000000Z,2018-01-21T20:01:19.0000000Z,2018-01-21T20:57:52.0000000Z,1777.91,1786.11,1700.0,1712.0,193.97910504,329
2018-01-21T21:00:00.0000000Z,2018-01-21T22:00:00.0000000Z,2018-01-21T21:00:10.0000000Z,2018-01-21T21:59:42.0000000Z,1710.0,1747.38,1704.76,1734.88,200.965983299,348
2018-01-21T22:00:00.0000000Z,2018-01-21T23:00:00.0000000Z,2018-01-21T22:00:01.0000000Z,2018-01-21T22:58:56.0000000Z,1734.98,1760.49,1730.0,1730.0,111.97560168,164
2018-01-21T23:00:00.0000000Z,2018-01-22T00:00:00.0000000Z,2018-01-21T23:00:07.0000000Z,2018-01-21T23:58:39.0000000Z,1730.0,1773.36,1725.0,1770.1,38.74236973,120
2018-01-22T00:00:00.0000000Z,2018-01-22T01:00:00.0000000Z,2018-01-22T00:00:05.0000000Z,2018-01-22T00:59:59.0000000Z,1774.92,1797.0,1774.92,1796.99,82.86644422,172
2018-01-22T01:00:00.0000000Z,2018-01-22T02:00:00.0000000Z,2018-01-22T01:00:47.0000000Z,2018-01-22T01:57:57.0000000Z,1792.24,1794.83,1759.94,1765.88,37.99168984,149
2018-01-22T02:00:00.0000000Z,2018-01-22T03:00:00.0000000Z,2018-01-22T02:00:06.0000000Z,2018-01-22T02:57:55.0000000Z,1760.76,1774.67,1735.53,1774.59,36.44244754,105
2018-01-22T03:00:00.0000000Z,2018-01-22T04:00:00.0000000Z,2018-01-22T03:01:39.0000000Z,2018-01-22T03:59:10.0000000Z,1770.01,1775.01,1752.0,1770.8,172.31075058,151
2018-01-22T04:00:00.0000000Z,2018-01-22T05:00:00.0000000Z,2018-01-22T04:04:08.0000000Z,2018-01-22T04:58:08.0000000Z,1765.0,1790.35,1765.0,1769.57,53.4349117,136
2018-01-22T05:00:00.0000000Z,2018-01-22T06:00:00.0000000Z,2018-01-22T05:03:05.0000000Z,2018-01-22T05:57:25.0000000Z,1780.1,1780.1,1737.76,1738.11,30.32523446,101
2018-01-22T06:00:00.0000000Z,2018-01-22T07:00:00.0000000Z,2018-01-22T06:06:21.0000000Z,2018-01-22T06:58:00.0000000Z,1745.74,1774.99,1745.32,1762.3,80.6744533,149
2018-01-22T07:00:00.0000000Z,2018-01-22T08:00:00.0000000Z,2018-01-22T07:02:27.0000000Z,2018-01-22T07:58:30.0000000Z,1770.01,1807.01,1750.0,1784.01,174.000002339,261
2018-01-22T08:00:00.0000000Z,2018-01-22T09:00:00.0000000Z,2018-01-22T08:00:44.0000000Z,2018-01-22T08:58:06.0000000Z,1784.01,1821.31,1762.01,1775.5,162.34192977,242
2018-01-22T09:00:00.0000000Z,2018-01-22T10:00:00.0000000Z,2018-01-22T09:00:42.0000000Z,2018-01-22T09:59:08.0000000Z,1775.53,1789.99,1757.79,1772.83,73.76457069,157
2018-01-22T10:00:00.0000000Z,2018-01-22T11:00:00.0000000Z,2018-01-22T10:01:13.0000000Z,2018-01-22T10:59:57.0000000Z,1767.95,1776.1,1753.84,1766.42,55.52360641,139
2018-01-22T11:00:00.0000000Z,2018-01-22T12:00:00.0000000Z,2018-01-22T11:00:07.0000000Z,2018-01-22T11:59:50.0000000Z,1766.37,1771.25,1710.92,1710.92,94.37540542,176
2018-01-22T12:00:00.0000000Z,2018-01-22T13:00:00.0000000Z,2018-01-22T12:00:03.0000000Z,2018-01-22T12:59:51.0000000Z,1710.37,1715.7,1675.01,1700.0,441.84375181,374
2018-01-22T13:00:00.0000000Z,2018-01-22T14:00:00.0000000Z,2018-01-22T13:00:04.0000000Z,2018-01-22T13:59:35.0000000Z,1700.0,1700.0,1558.0,1593.87,1197.153539,1073
2018-01-22T14:00:00.0000000Z,2018-01-22T15:00:00.0000000Z,2018-01-22T14:00:00.0000000Z,2018-01-22T14:57:51.0000000Z,1594.15,1644.55,1569.11,1614.24,381.697779709,579
2018-01-22T15:00:00.0000000Z,2018-01-22T16:00:00.0000000Z,2018-01-22T15:00:55.0000000Z,2018-01-22T15:59:41.0000000Z,1607.0,1618.31,1531.16,1560.08,425.777995348,677
2018-01-22T16:00:00.0000000Z,2018-01-22T17:00:00.0000000Z,2018-01-22T16:00:21.0000000Z,2018-01-22T16:59:15.0000000Z,1562.11,1614.82,1555.77,1601.55,219.121921788,910
2018-01-22T17:00:00.0000000Z,2018-01-22T18:00:00.0000000Z,2018-01-22T17:00:39.0000000Z,2018-01-22T17:59:12.0000000Z,1600.76,1625.01,1599.48,1599.84,62.53396206,400
2018-01-22T18:00:00.0000000Z,2018-01-22T19:00:00.0000000Z,2018-01-22T18:00:00.0000000Z,2018-01-22T18:59:53.0000000Z,1599.71,1624.11,1563.19,1572.41,305.488957309,738
2018-01-22T19:00:00.0000000Z,2018-01-22T20:00:00.0000000Z,2018-01-22T19:00:13.0000000Z,2018-01-22T19:59:46.0000000Z,1571.72,1590.0,1529.62,1573.27,170.49733419,427
2018-01-22T20:00:00.0000000Z,2018-01-22T21:00:00.0000000Z,2018-01-22T20:02:51.0000000Z,2018-01-22T20:59:12.0000000Z,1568.94,1570.05,1516.6,1555.03,193.65384209,347
2018-01-22T21:00:00.0000000Z,2018-01-22T22:00:00.0000000Z,2018-01-22T21:00:18.0000000Z,2018-01-22T21:59:51.0000000Z,1560.87,1565.0,1505.9,1547.58,253.07131393,327
2018-01-22T22:00:00.0000000Z,2018-01-22T23:00:00.0000000Z,2018-01-22T22:00:05.0000000Z,2018-01-22T22:58:20.0000000Z,1547.58,1602.16,1535.21,1602.16,624.500130529,376
2018-01-22T23:00:00.0000000Z,2018-01-23T00:00:00.0000000Z,2018-01-22T23:02:49.0000000Z,2018-01-22T23:59:49.0000000Z,1602.15,1627.47,1580.0,1605.58,219.84563885,353
2018-01-23T00:00:00.0000000Z,2018-01-23T01:00:00.0000000Z,2018-01-23T00:00:18.0000000Z,2018-01-23T00:59:13.0000000Z,1605.58,1634.6,1604.12,1626.43,107.36204253,251
2018-01-23T01:00:00.0000000Z,2018-01-23T02:00:00.0000000Z,2018-01-23T01:01:25.0000000Z,2018-01-23T01:58:47.0000000Z,1625.41,1647.8,1617.32,1617.32,49.37612539,146
2018-01-23T02:00:00.0000000Z,2018-01-23T03:00:00.0000000Z,2018-01-23T02:03:22.0000000Z,2018-01-23T02:56:45.0000000Z,1616.95,1626.08,1607.01,1617.92,73.71067496,111
2018-01-23T03:00:00.0000000Z,2018-01-23T04:00:00.0000000Z,2018-01-23T03:00:42.0000000Z,2018-01-23T03:59:57.0000000Z,1615.53,1641.53,1610.3,1628.17,42.59529112,105
2018-01-23T04:00:00.0000000Z,2018-01-23T05:00:00.0000000Z,2018-01-23T04:00:08.0000000Z,2018-01-23T04:59:22.0000000Z,1629.38,1636.47,1586.49,1589.16,60.04529423,162
2018-01-23T05:00:00.0000000Z,2018-01-23T06:00:00.0000000Z,2018-01-23T05:00:01.0000000Z,2018-01-23T05:57:02.0000000Z,1591.78,1593.0,1526.34,1569.7,538.47802094,653
2018-01-23T06:00:00.0000000Z,2018-01-23T07:00:00.0000000Z,2018-01-23T06:00:23.0000000Z,2018-01-23T06:58:50.0000000Z,1564.04,1589.88,1552.17,1563.29,37.74425833,87
2018-01-23T07:00:00.0000000Z,2018-01-23T08:00:00.0000000Z,2018-01-23T07:06:57.0000000Z,2018-01-23T07:52:54.0000000Z,1560.09,1560.09,1533.61,1545.15,41.39323311,98
2018-01-23T08:00:00.0000000Z,2018-01-23T09:00:00.0000000Z,2018-01-23T08:02:55.0000000Z,2018-01-23T08:59:35.0000000Z,1545.15,1608.77,1538.0,1601.01,90.83231059,232
2018-01-23T09:00:00.0000000Z,2018-01-23T10:00:00.0000000Z,2018-01-23T09:01:29.0000000Z,2018-01-23T09:59:51.0000000Z,1601.36,1601.36,1555.79,1556.93,97.90829542,193
2018-01-23T10:00:00.0000000Z,2018-01-23T11:00:00.0000000Z,2018-01-23T10:01:12.0000000Z,2018-01-23T10:59:31.0000000Z,1566.04,1584.35,1530.74,1541.09,145.9701535,246
2018-01-23T11:00:00.0000000Z,2018-01-23T12:00:00.0000000Z,2018-01-23T11:00:32.0000000Z,2018-01-23T11:59:34.0000000Z,1541.91,1550.83,1481.67,1517.42,395.96244526,544
2018-01-23T12:00:00.0000000Z,2018-01-23T13:00:00.0000000Z,2018-01-23T12:00:26.0000000Z,2018-01-23T12:59:06.0000000Z,1517.42,1547.33,1510.36,1516.72,147.49333571,229
2018-01-23T13:00:00.0000000Z,2018-01-23T14:00:00.0000000Z,2018-01-23T13:00:27.0000000Z,2018-01-23T13:59:57.0000000Z,1524.56,1541.59,1509.12,1526.03,105.80492154,209
2018-01-23T14:00:00.0000000Z,2018-01-23T15:00:00.0000000Z,2018-01-23T14:00:12.0000000Z,2018-01-23T14:59:24.0000000Z,1526.02,1547.54,1509.59,1541.99,67.91136732,148
2018-01-23T15:00:00.0000000Z,2018-01-23T16:00:00.0000000Z,2018-01-23T15:00:03.0000000Z,2018-01-23T15:58:06.0000000Z,1542.45,1620.58,1540.0,1620.58,151.89126274,325
2018-01-23T16:00:00.0000000Z,2018-01-23T17:00:00.0000000Z,2018-01-23T16:00:26.0000000Z,2018-01-23T16:59:54.0000000Z,1610.12,1692.6,1607.84,1692.58,213.58691979,401
2018-01-23T17:00:00.0000000Z,2018-01-23T18:00:00.0000000Z,2018-01-23T17:00:03.0000000Z,2018-01-23T17:59:38.0000000Z,1692.58,1698.15,1639.54,1663.0,148.68586203,285
2018-01-23T18:00:00.0000000Z,2018-01-23T19:00:00.0000000Z,2018-01-23T18:02:37.0000000Z,2018-01-23T18:59:49.0000000Z,1664.96,1680.66,1656.93,1656.93,75.35762629,159
2018-01-23T19:00:00.0000000Z,2018-01-23T20:00:00.0000000Z,2018-01-23T19:00:16.0000000Z,2018-01-23T19:58:41.0000000Z,1657.86,1668.52,1627.0,1650.0,290.66575271,400
2018-01-23T20:00:00.0000000Z,2018-01-23T21:00:00.0000000Z,2018-01-23T20:00:11.0000000Z,2018-01-23T20:55:37.0000000Z,1645.25,1670.0,1627.0,1666.86,159.6107481,158
2018-01-23T21:00:00.0000000Z,2018-01-23T22:00:00.0000000Z,2018-01-23T21:01:29.0000000Z,2018-01-23T21:58:53.0000000Z,1660.67,1669.05,1629.97,1637.31,113.7194479,152
