time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2017-08-21T08:00:00.0000000Z,2017-08-21T09:00:00.0000000Z,2017-08-21T08:00:00.0000000Z,2017-08-21T08:55:44.0000000Z,325.0,325.39,316.12,318.88,537.65962708,362
2017-08-21T09:00:00.0000000Z,2017-08-21T10:00:00.0000000Z,2017-08-21T09:01:41.0000000Z,2017-08-21T09:58:22.0000000Z,319.75,322.78,316.9,317.0,429.36844519,241
2017-08-21T10:00:00.0000000Z,2017-08-21T11:00:00.0000000Z,2017-08-21T10:00:19.0000000Z,2017-08-21T10:59:34.0000000Z,319.46,323.2,318.73,321.02,613.96343312,196
2017-08-21T11:00:00.0000000Z,2017-08-21T12:00:00.0000000Z,2017-08-21T11:02:56.0000000Z,2017-08-21T11:59:52.0000000Z,321.78,332.97,321.78,330.02,992.65305604,344
2017-08-21T12:00:00.0000000Z,2017-08-21T13:00:00.0000000Z,2017-08-21T12:00:04.0000000Z,2017-08-21T12:59:03.0000000Z,330.02,331.48,320.01,330.73,594.94520159,316
2017-08-21T13:00:00.0000000Z,2017-08-21T14:00:00.0000000Z,2017-08-21T13:00:16.0000000Z,2017-08-21T13:59:50.0000000Z,331.38,353.0,328.57,344.0,1370.90167794,519
2017-08-21T14:00:00.0000000Z,2017-08-21T15:00:00.0000000Z,2017-08-21T14:00:13.0000000Z,2017-08-21T14:59:54.0000000Z,344.0,345.37,318.6,333.0,6592.46868828,1444
2017-08-21T15:00:00.0000000Z,2017-08-21T16:00:00.0000000Z,2017-08-21T15:00:28.0000000Z,2017-08-21T15:59:42.0000000Z,333.02,337.7,327.8,333.0,499.40009544,304
2017-08-21T16:00:00.0000000Z,2017-08-21T17:00:00.0000000Z,2017-08-21T16:00:18.0000000Z,2017-08-21T16:57:33.0000000Z,331.7,338.1,331.7,337.85,391.53960059,200
2017-08-21T17:00:00.0000000Z,2017-08-21T18:00:00.0000000Z,2017-08-21T17:00:22.0000000Z,2017-08-21T17:58:21.0000000Z,337.91,341.49,319.02,327.5,2778.981299619,993
2017-08-21T18:00:00.0000000Z,2017-08-21T19:00:00.0000000Z,2017-08-21T18:00:04.0000000Z,2017-08-21T18:58:16.0000000Z,327.62,335.3,324.8,325.6,865.65028969,629
2017-08-21T19:00:00.0000000Z,2017-08-21T20:00:00.0000000Z,2017-08-21T19:03:37.0000000Z,2017-08-21T19:59:38.0000000Z,329.66,331.7,327.01,330.35,435.23154149,208
2017-08-21T20:00:00.0000000Z,2017-08-21T21:00:00.0000000Z,2017-08-21T20:02:24.0000000Z,2017-08-21T20:58:56.0000000Z,330.12,331.08,320.5,322.13,680.75499583,400
2017-08-21T21:00:00.0000000Z,2017-08-21T22:00:00.0000000Z,2017-08-21T21:00:36.0000000Z,2017-08-21T21:59:58.0000000Z,322.12,326.4,320.0,320.7,424.40159254,210
2017-08-21T22:00:00.0000000Z,2017-08-21T23:00:00.0000000Z,2017-08-21T22:00:23.0000000Z,2017-08-21T22:59:51.0000000Z,323.92,326.2,317.33,317.36,623.46559357,245
2017-08-21T23:00:00.0000000Z,2017-08-22T00:00:00.0000000Z,2017-08-21T23:00:25.0000000Z,2017-08-21T23:59:34.0000000Z,317.38,323.0,315.0,319.31,721.44788354,267
2017-08-22T00:00:00.0000000Z,2017-08-22T01:00:00.0000000Z,2017-08-22T00:00:18.0000000Z,2017-08-22T00:59:57.0000000Z,319.37,328.8,315.3,323.73,703.85891289,525
2017-08-22T01:00:00.0000000Z,2017-08-22T02:00:00.0000000Z,2017-08-22T01:00:16.0000000Z,2017-08-22T01:59:48.0000000Z,325.0,326.0,315.0,315.0,432.51500949,350
2017-08-22T02:00:00.0000000Z,2017-08-22T03:00:00.0000000Z,2017-08-22T02:00:18.0000000Z,2017-08-22T02:59:49.0000000Z,315.01,317.97,314.8,315.88,631.42213292,180
2017-08-22T03:00:00.0000000Z,2017-08-22T04:00:00.0000000Z,2017-08-22T03:01:29.0000000Z,2017-08-22T03:58:52.0000000Z,316.7,318.0,307.72,307.72,339.945807299,241
2017-08-22T04:00:00.0000000Z,2017-08-22T05:00:00.0000000Z,2017-08-22T04:00:32.0000000Z,2017-08-22T04:59:16.0000000Z,309.0,309.82,293.64,293.83,1272.56621104,469
2017-08-22T05:00:00.0000000Z,2017-08-22T06:00:00.0000000Z,2017-08-22T05:00:14.0000000Z,2017-08-22T05:59:51.0000000Z,296.18,306.17,291.86,306.17,2315.33539113,600
2017-08-22T06:00:00.0000000Z,2017-08-22T07:00:00.0000000Z,2017-08-22T06:01:57.0000000Z,2017-08-22T06:59:13.0000000Z,305.56,312.1,300.5,304.5,876.83538244,435
2017-08-22T07:00:00.0000000Z,2017-08-22T08:00:00.0000000Z,2017-08-22T07:00:28.0000000Z,2017-08-22T07:59:59.0000000Z,300.58,304.39,294.2,301.32,654.23022623,460
2017-08-22T08:00:00.0000000Z,2017-08-22T09:00:00.0000000Z,2017-08-22T08:00:05.0000000Z,2017-08-22T08:58:54.0000000Z,301.0,302.9,296.8,301.08,377.239306349,200
2017-08-22T09:00:00.0000000Z,2017-08-22T10:00:00.0000000Z,2017-08-22T09:00:08.0000000Z,2017-08-22T09:58:44.0000000Z,300.9,310.84,298.19,310.06,533.51560636,511
2017-08-22T10:00:00.0000000Z,2017-08-22T11:00:00.0000000Z,2017-08-22T10:00:06.0000000Z,2017-08-22T10:59:38.0000000Z,310.06,311.07,305.98,309.84,166.4823435,255
2017-08-22T11:00:00.0000000Z,2017-08-22T12:00:00.0000000Z,2017-08-22T11:00:07.0000000Z,2017-08-22T11:58:05.0000000Z,309.22,311.07,309.18,311.05,289.194959539,253
2017-08-22T12:00:00.0000000Z,2017-08-22T13:00:00.0000000Z,2017-08-22T12:00:05.0000000Z,2017-08-22T12:58:43.0000000Z,310.26,311.06,304.92,310.51,349.836000319,351
2017-08-22T13:00:00.0000000Z,2017-08-22T14:00:00.0000000Z,2017-08-22T13:00:47.0000000Z,2017-08-22T13:59:32.0000000Z,310.31,313.0,307.2,308.71,950.22556184,380
2017-08-22T14:00:00.0000000Z,2017-08-22T15:00:00.0000000Z,2017-08-22T14:00:15.0000000Z,2017-08-22T14:59:49.0000000Z,308.26,309.24,305.0,306.67,280.00695428,136
2017-08-22T15:00:00.0000000Z,2017-08-22T16:00:00.0000000Z,2017-08-22T15:01:29.0000000Z,2017-08-22T15:59:56.0000000Z,307.0,310.78,307.0,309.04,470.09971124,261
2017-08-22T16:00:00.0000000Z,2017-08-22T17:00:00.0000000Z,2017-08-22T16:00:59.0000000Z,2017-08-22T16:59:41.0000000Z,309.04,321.99,308.1,316.68,1379.522888,478
2017-08-22T17:00:00.0000000Z,2017-08-22T18:00:00.0000000Z,2017-08-22T17:00:04.0000000Z,2017-08-22T17:59:42.0000000Z,315.38,323.0,312.11,316.61,981.27485191,389
2017-08-22T18:00:00.0000000Z,2017-08-22T19:00:00.0000000Z,2017-08-22T18:00:04.0000000Z,2017-08-22T18:59:47.0000000Z,315.4,317.85,312.45,315.49,538.65518606,318
2017-08-22T19:00:00.0000000Z,2017-08-22T20:00:00.0000000Z,2017-08-22T19:00:00.0000000Z,2017-08-22T19:59:59.0000000Z,315.93,320.5,310.0,310.0,762.58154017,470
2017-08-22T20:00:00.0000000Z,2017-08-22T21:00:00.0000000Z,2017-08-22T20:00:00.0000000Z,2017-08-22T20:59:15.0000000Z,310.0,320.96,307.44,313.33,1284.35511644,458
2017-08-22T21:00:00.0000000Z,2017-08-22T22:00:00.0000000Z,2017-08-22T21:00:21.0000000Z,2017-08-22T21:58:57.0000000Z,314.15,315.39,310.1,313.28,552.869493459,359
2017-08-22T22:00:00.0000000Z,2017-08-22T23:00:00.0000000Z,2017-08-22T22:00:36.0000000Z,2017-08-22T22:57:47.0000000Z,313.29,318.08,310.45,315.92,287.48633583,242
2017-08-22T23:00:00.0000000Z,2017-08-23T00:00:00.0000000Z,2017-08-22T23:01:03.0000000Z,2017-08-22T23:59:35.0000000Z,315.55,315.66,312.0,312.22,721.9103635,174
2017-08-23T00:00:00.0000000Z,2017-08-23T01:00:00.0000000Z,2017-08-23T00:01:34.0000000Z,2017-08-23T00:45:57.0000000Z,313.43,314.93,312.0,314.02,179.13236949,78
2017-08-23T01:00:00.0000000Z,2017-08-23T02:00:00.0000000Z,2017-08-23T01:00:55.0000000Z,2017-08-23T01:59:43.0000000Z,313.83,315.0,311.34,315.0,206.82649992,120
2017-08-23T02:00:00.0000000Z,2017-08-23T03:00:00.0000000Z,2017-08-23T02:02:13.0000000Z,2017-08-23T02:59:21.0000000Z,314.42,317.47,312.21,315.55,405.9910321,197
2017-08-23T03:00:00.0000000Z,2017-08-23T04:00:00.0000000Z,2017-08-23T03:03:09.0000000Z,2017-08-23T03:59:48.0000000Z,315.05,317.48,312.36,316.0,620.21707717,333
2017-08-23T04:00:00.0000000Z,2017-08-23T05:00:00.0000000Z,2017-08-23T04:00:07.0000000Z,2017-08-23T04:58:46.0000000Z,316.56,324.68,316.19,323.3,1193.54047718,442
2017-08-23T05:00:00.0000000Z,2017-08-23T06:00:00.0000000Z,2017-08-23T05:00:15.0000000Z,2017-08-23T05:59:28.0000000Z,321.27,322.89,315.83,318.99,534.24309258,233
2017-08-23T06:00:00.0000000Z,2017-08-23T07:00:00.0000000Z,2017-08-23T06:00:30.0000000Z,2017-08-23T06:58:01.0000000Z,318.99,322.1,316.1,322.1,294.97263162,202
2017-08-23T07:00:00.0000000Z,2017-08-23T08:00:00.0000000Z,2017-08-23T07:00:36.0000000Z,2017-08-23T07:58:49.0000000Z,321.83,321.99,318.37,320.55,293.08442295,136
2017-08-23T08:00:00.0000000Z,2017-08-23T09:00:00.0000000Z,2017-08-23T08:02:56.0000000Z,2017-08-23T08:59:58.0000000Z,320.6,322.0,318.76,322.0,372.5464372,157
2017-08-23T09:00:00.0000000Z,2017-08-23T10:00:00.0000000Z,2017-08-23T09:00:56.0000000Z,2017-08-23T09:59:06.0000000Z,322.0,324.3,320.02,323.35,470.679964969,233
2017-08-23T10:00:00.0000000Z,2017-08-23T11:00:00.0000000Z,2017-08-23T10:00:20.0000000Z,2017-08-23T10:57:51.0000000Z,323.19,323.48,320.5,321.15,303.733102799,140
2017-08-23T11:00:00.0000000Z,2017-08-23T12:00:00.0000000Z,2017-08-23T11:00:12.0000000Z,2017-08-23T11:58:06.0000000Z,321.14,323.07,320.25,320.25,491.03489872,221
2017-08-23T12:00:00.0000000Z,2017-08-23T13:00:00.0000000Z,2017-08-23T12:03:18.0000000Z,2017-08-23T12:58:50.0000000Z,320.94,321.59,316.6,317.84,424.63793658,188
2017-08-23T13:00:00.0000000Z,2017-08-23T14:00:00.0000000Z,2017-08-23T13:01:28.0000000Z,2017-08-23T13:59:50.0000000Z,318.01,318.52,315.12,316.06,508.55356071,283
2017-08-23T14:00:00.0000000Z,2017-08-23T15:00:00.0000000Z,2017-08-23T14:00:32.0000000Z,2017-08-23T14:59:08.0000000Z,316.06,319.63,315.36,319.54,308.609932219,188
2017-08-23T15:00:00.0000000Z,2017-08-23T16:00:00.0000000Z,2017-08-23T15:01:16.0000000Z,2017-08-23T15:58:23.0000000Z,319.3,319.74,317.07,318.46,281.02064604,257
2017-08-23T16:00:00.0000000Z,2017-08-23T17:00:00.0000000Z,2017-08-23T16:01:08.0000000Z,2017-08-23T16:59:50.0000000Z,318.6,320.12,317.0,318.47,234.34916096,212
2017-08-23T17:00:00.0000000Z,2017-08-23T18:00:00.0000000Z,2017-08-23T17:00:00.0000000Z,2017-08-23T17:59:50.0000000Z,318.48,320.0,317.0,318.99,521.64374226,513
2017-08-23T18:00:00.0000000Z,2017-08-23T19:00:00.0000000Z,2017-08-23T18:00:26.0000000Z,2017-08-23T18:59:59.0000000Z,318.12,320.95,317.76,320.95,293.77015814,249
2017-08-23T19:00:00.0000000Z,2017-08-23T20:00:00.0000000Z,2017-08-23T19:00:12.0000000Z,2017-08-23T19:59:41.0000000Z,320.9,320.99,312.0,316.0,769.604036409,755
2017-08-23T20:00:00.0000000Z,2017-08-23T21:00:00.0000000Z,2017-08-23T20:00:03.0000000Z,2017-08-23T20:59:29.0000000Z,316.0,317.48,312.0,316.74,1133.479118599,558
2017-08-23T21:00:00.0000000Z,2017-08-23T22:00:00.0000000Z,2017-08-23T21:00:07.0000000Z,2017-08-23T21:59:44.0000000Z,316.74,318.36,312.05,314.16,428.56783785,378
2017-08-23T22:00:00.0000000Z,2017-08-23T23:00:00.0000000Z,2017-08-23T22:00:49.0000000Z,2017-08-23T22:58:09.0000000Z,315.09,317.0,313.0,314.57,578.467472149,363
2017-08-23T23:00:00.0000000Z,2017-08-24T00:00:00.0000000Z,2017-08-23T23:00:12.0000000Z,2017-08-23T23:58:36.0000000Z,314.87,317.98,314.87,315.61,701.42095784,282
2017-08-24T00:00:00.0000000Z,2017-08-24T01:00:00.0000000Z,2017-08-24T00:00:23.0000000Z,2017-08-24T00:59:58.0000000Z,315.61,316.34,313.2,315.9,264.17415115,160
2017-08-24T01:00:00.0000000Z,2017-08-24T02:00:00.0000000Z,2017-08-24T01:00:07.0000000Z,2017-08-24T01:59:24.0000000Z,315.9,316.12,313.74,313.74,221.02725596,83
2017-08-24T02:00:00.0000000Z,2017-08-24T03:00:00.0000000Z,2017-08-24T02:01:58.0000000Z,2017-08-24T02:59:57.0000000Z,315.04,316.05,313.82,313.9,106.63523355,63
2017-08-24T03:00:00.0000000Z,2017-08-24T04:00:00.0000000Z,2017-08-24T03:00:12.0000000Z,2017-08-24T03:59:20.0000000Z,314.8,316.36,313.8,314.0,256.01553143,149
2017-08-24T04:00:00.0000000Z,2017-08-24T05:00:00.0000000Z,2017-08-24T04:00:22.0000000Z,2017-08-24T04:59:54.0000000Z,314.0,316.84,312.4,316.58,133.07970384,194
2017-08-24T05:00:00.0000000Z,2017-08-24T06:00:00.0000000Z,2017-08-24T05:02:15.0000000Z,2017-08-24T05:59:38.0000000Z,316.48,318.77,315.21,317.91,382.88561845,310
2017-08-24T06:00:00.0000000Z,2017-08-24T07:00:00.0000000Z,2017-08-24T06:00:06.0000000Z,2017-08-24T06:57:57.0000000Z,317.83,318.5,315.5,315.72,230.224200579,232
2017-08-24T07:00:00.0000000Z,2017-08-24T08:00:00.0000000Z,2017-08-24T07:00:02.0000000Z,2017-08-24T07:59:08.0000000Z,316.82,318.77,315.58,318.51,237.15298481,250
2017-08-24T08:00:00.0000000Z,2017-08-24T09:00:00.0000000Z,2017-08-24T08:01:58.0000000Z,2017-08-24T08:59:52.0000000Z,318.31,320.0,317.15,319.47,127.19900263,151
2017-08-24T09:00:00.0000000Z,2017-08-24T10:00:00.0000000Z,2017-08-24T09:00:06.0000000Z,2017-08-24T09:58:15.0000000Z,319.43,319.99,317.51,319.01,210.52872932,152
2017-08-24T10:00:00.0000000Z,2017-08-24T11:00:00.0000000Z,2017-08-24T10:01:54.0000000Z,2017-08-24T10:59:18.0000000Z,319.01,319.86,318.1,318.79,101.93193748,99
2017-08-24T11:00:00.0000000Z,2017-08-24T12:00:00.0000000Z,2017-08-24T11:00:01.0000000Z,2017-08-24T11:58:57.0000000Z,318.76,323.12,317.54,323.12,638.97322722,351
2017-08-24T12:00:00.0000000Z,2017-08-24T13:00:00.0000000Z,2017-08-24T12:00:21.0000000Z,2017-08-24T12:59:41.0000000Z,322.99,327.49,322.62,323.11,771.35816415,623
2017-08-24T13:00:00.0000000Z,2017-08-24T14:00:00.0000000Z,2017-08-24T13:00:15.0000000Z,2017-08-24T13:59:07.0000000Z,323.06,324.11,319.53,320.24,356.19885332,239
2017-08-24T14:00:00.0000000Z,2017-08-24T15:00:00.0000000Z,2017-08-24T14:00:19.0000000Z,2017-08-24T14:59:10.0000000Z,320.3,325.0,318.0,322.01,584.524489528,379
2017-08-24T15:00:00.0000000Z,2017-08-24T16:00:00.0000000Z,2017-08-24T15:01:21.0000000Z,2017-08-24T15:59:37.0000000Z,323.0,323.42,320.59,321.8,437.44822517,276
2017-08-24T16:00:00.0000000Z,2017-08-24T17:00:00.0000000Z,2017-08-24T16:00:19.0000000Z,2017-08-24T16:59:52.0000000Z,322.56,323.0,318.5,321.17,985.03623839,725
2017-08-24T17:00:00.0000000Z,2017-08-24T18:00:00.0000000Z,2017-08-24T17:00:00.0000000Z,2017-08-24T17:59:59.0000000Z,321.17,322.96,318.02,322.81,346.15382442,293
2017-08-24T18:00:00.0000000Z,2017-08-24T19:00:00.0000000Z,2017-08-24T18:00:57.0000000Z,2017-08-24T18:59:37.0000000Z,322.62,323.78,321.38,323.74,462.34570472,220
2017-08-24T19:00:00.0000000Z,2017-08-24T20:00:00.0000000Z,2017-08-24T19:01:03.0000000Z,2017-08-24T19:59:50.0000000Z,323.12,324.57,322.5,323.0,265.51274495,262
2017-08-24T20:00:00.0000000Z,2017-08-24T21:00:00.0000000Z,2017-08-24T20:00:03.0000000Z,2017-08-24T20:59:12.0000000Z,323.0,323.06,321.0,321.18,225.63789856,174
2017-08-24T21:00:00.0000000Z,2017-08-24T22:00:00.0000000Z,2017-08-24T21:00:02.0000000Z,2017-08-24T21:59:14.0000000Z,321.94,322.5,320.07,322.07,200.53639708,235
2017-08-24T22:00:00.0000000Z,2017-08-24T23:00:00.0000000Z,2017-08-24T22:00:08.0000000Z,2017-08-24T22:57:55.0000000Z,322.07,326.0,320.87,323.74,450.284014239,443
2017-08-24T23:00:00.0000000Z,2017-08-25T00:00:00.0000000Z,2017-08-24T23:00:30.0000000Z,2017-08-24T23:59:33.0000000Z,324.11,325.96,320.01,323.84,284.663420457,340
2017-08-25T00:00:00.0000000Z,2017-08-25T01:00:00.0000000Z,2017-08-25T00:00:24.0000000Z,2017-08-25T00:59:24.0000000Z,323.85,325.87,322.24,323.74,89.2684741,122
2017-08-25T01:00:00.0000000Z,2017-08-25T02:00:00.0000000Z,2017-08-25T01:01:30.0000000Z,2017-08-25T01:59:46.0000000Z,324.32,326.58,322.21,326.58,239.01005746,248
